suffx,PSNR,SSIM
patcht_300,29.619234802925977,0.8199943101154937
patcht_150,30.41860197942443,0.8167799481612263
patcht_75,28.819179817584264,0.806973892551912
patcht_30,29.48846894569578,0.7962917100867379
patcht_15,23.42407644290153,0.7226936334371991
