step,epoch,l1,l2,corr,reg,loss
0,0.0,0.00698012113571167,0.010491774417459965,6.933212716830894e-05,0.0,0.017541225999593735
1,0.0,0.007073945831507444,0.010908144526183605,0.00034821033477783203,1.601520352778607e-06,0.018331902101635933
2,0.0,0.007206209935247898,0.011383849196135998,0.0003350258048158139,1.8900381064668181e-06,0.01892697624862194
3,0.0,0.007151549216359854,0.011084897443652153,0.00035381317138671875,2.705045289985719e-06,0.018592964857816696
4,0.0,0.007148402277380228,0.011223902925848961,0.0003504157066345215,3.024551915586926e-06,0.018725745379924774
5,0.0,0.007148191332817078,0.011142696253955364,0.0003641367075033486,2.989839913425385e-06,0.01865801401436329
6,0.0,0.007070470601320267,0.010877092368900776,0.0003695249615702778,2.860123231585021e-06,0.01831994764506817
7,0.0,0.007172690238803625,0.011195261031389236,0.00038160086842253804,2.678121973076486e-06,0.01875223033130169
8,1.0,0.007173146586865187,0.011196563020348549,0.00037978889304213226,2.3264003630174557e-06,0.018751826137304306
9,1.0,0.007149972021579742,0.011227551847696304,0.00034508705721236765,1.871726340141322e-06,0.018724482506513596
10,1.0,0.007073690183460712,0.01090421061962843,0.0003499508020468056,1.44618968533905e-06,0.01832929626107216
11,1.0,0.0071533918380737305,0.011088940314948559,0.00034818649874068797,1.115365989790007e-06,0.018591634929180145
12,1.0,0.00707281706854701,0.010884572751820087,0.0003594875452108681,9.294385563407559e-07,0.018317805603146553
13,1.0,0.007150922901928425,0.011151482351124287,0.0003524780331645161,8.397140049964946e-07,0.018655722960829735
14,1.0,0.0069788009859621525,0.010484538041055202,7.152557373046875e-05,8.209882480514352e-07,0.017535686492919922
15,1.0,0.00720779737457633,0.011387483216822147,0.0003316044749226421,8.451779081042332e-07,0.01892773061990738
16,2.0,0.007174582686275244,0.01120280846953392,0.0003735065401997417,9.212641316480585e-07,0.01875182054936886
17,2.0,0.0071503291837871075,0.011150326579809189,0.0003536224539857358,1.0527863878451171e-06,0.018655331805348396
18,2.0,0.007073601242154837,0.010905417613685131,0.0003489136870484799,1.2167582781330566e-06,0.01832914911210537
19,2.0,0.007071801461279392,0.010882450267672539,0.0003615260065998882,1.3765800304099685e-06,0.01831715553998947
20,2.0,0.006977398879826069,0.010480983182787895,7.431507401634008e-05,1.5413683058795868e-06,0.01753424108028412
21,2.0,0.007152322679758072,0.011087114922702312,0.0003507375658955425,1.6366535646739067e-06,0.01859181374311447
22,2.0,0.007206096779555082,0.011382398195564747,0.0003368377801962197,1.7274089714192087e-06,0.018927058205008507
23,2.0,0.007149159908294678,0.01122683472931385,0.0003459334548097104,1.812351342778129e-06,0.0187237411737442
24,3.0,0.007070970721542835,0.010879899375140667,0.00036514998646453023,1.891881197479961e-06,0.01831791177392006
25,3.0,0.007172949146479368,0.011197902262210846,0.00037882328615523875,1.9563410660339287e-06,0.018751630559563637
26,3.0,0.0071492306888103485,0.011227273382246494,0.000344502943335101,1.966048102985951e-06,0.01872297376394272
27,3.0,0.00707279983907938,0.010903268121182919,0.00035121440305374563,1.8699456632020883e-06,0.018329152837395668
28,3.0,0.006977324839681387,0.010480934754014015,7.418393943225965e-05,1.6433936025350704e-06,0.017534086480736732
29,3.0,0.007206605281680822,0.011384277604520321,0.0003344893630128354,1.3762015669271932e-06,0.018926749005913734
30,3.0,0.007152862381190062,0.01108884159475565,0.00034899712773039937,1.1931666676900932e-06,0.01859189383685589
31,3.0,0.007149950601160526,0.011149141006171703,0.0003550171968527138,1.121265427173057e-06,0.01865522935986519
32,4.0,0.007150234188884497,0.01122997235506773,0.0003418564738240093,1.1440295111242449e-06,0.018723206594586372
33,4.0,0.007207160349935293,0.011385414749383926,0.0003331899642944336,1.224328684656939e-06,0.018926989287137985
34,4.0,0.006978064775466919,0.01048255991190672,7.277727127075195e-05,1.2804501920982148e-06,0.017534682527184486
35,4.0,0.007150167133659124,0.011149631813168526,0.00035419463529251516,1.26559029922646e-06,0.018655259162187576
36,4.0,0.007073633372783661,0.010905253700911999,0.0003490447998046875,1.2407339227138436e-06,0.01832917332649231
37,4.0,0.0070720273070037365,0.010882815346121788,0.0003612399159464985,1.2258826700417558e-06,0.01831730827689171
38,4.0,0.007173869293183088,0.01120039913803339,0.0003757834492716938,1.2774802371495753e-06,0.01875132881104946
39,4.0,0.007152826525270939,0.01108821015805006,0.0003491401730570942,1.3876219782105181e-06,0.018591564148664474
40,5.0,0.0071737454272806644,0.01119974721223116,0.0003761172411032021,1.5032959481686703e-06,0.01875111274421215
41,5.0,0.007149797864258289,0.011148033663630486,0.0003559708711691201,1.5574950111840735e-06,0.018655359745025635
42,5.0,0.007152740843594074,0.01108732633292675,0.0003497958241496235,1.5296822084565065e-06,0.018591392785310745
43,5.0,0.007071930915117264,0.010881943628191948,0.00036242007627151906,1.4835482033959124e-06,0.018317777663469315
44,5.0,0.007150136865675449,0.011228852905333042,0.0003434181271586567,1.4349482171382988e-06,0.01872384175658226
45,5.0,0.007206969894468784,0.011384126730263233,0.00033451319904997945,1.3977141861687414e-06,0.01892700605094433
46,5.0,0.007073495537042618,0.010904448106884956,0.00034977198811247945,1.3833592902301461e-06,0.01832909882068634
47,5.0,0.0069777402095496655,0.010481351055204868,7.346868369495496e-05,1.3587522289526532e-06,0.017533916980028152
